"address","location/lat","location/lng","name","numberOfGuests","pricing/rate/amount","pricing/rate/amount_formatted","pricing/rate/currency","pricing/rate/is_micros_accuracy","pricing/rate_type","pricing/rate_with_service_fee/amount","pricing/rate_with_service_fee/amount_formatted","pricing/rate_with_service_fee/currency","pricing/rate_with_service_fee/is_micros_accuracy","roomType","stars","url"
"Dubai, United Arab Emirates","25.05058","55.21227","lovely apartment with balcony and 5* furniture","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/50672238"
"Dubai, United Arab Emirates","25.08767","55.14685","Cozy apartment with sea view in Dubai Marina","4","197","ﺩ.ﺇ197","AED","false","nightly","197","ﺩ.ﺇ197","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/44470913"
"Dubai, United Arab Emirates","25.117","55.389","Stunning Studio at Spring Oasis Tower DSO","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire condo",,"https://www.airbnb.com/rooms/20416401"
"دبي, United Arab Emirates","25.0693","55.14052","Stunning Lake Views in Dubai JLT","3","213","ﺩ.ﺇ213","AED","false","nightly","213","ﺩ.ﺇ213","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/49940305"
"Dubai, United Arab Emirates","25.06762","55.13857","Upgraded Cosy & Bright Studio Steps to DMCC Metro","3","230","ﺩ.ﺇ230","AED","false","nightly","230","ﺩ.ﺇ230","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/54381473"
"Dubai, United Arab Emirates","25.07736","55.14585","Spacious Studio in JLT with Lovely Views!","2","236","ﺩ.ﺇ236","AED","false","nightly","236","ﺩ.ﺇ236","AED","false","Entire loft","4.5","https://www.airbnb.com/rooms/27495893"
"Dubai, United Arab Emirates","25.09072","55.14873","Luxurious Modern 2BR apartment with a Dining Hall","4","620","ﺩ.ﺇ620","AED","false","nightly","620","ﺩ.ﺇ620","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/47936328"
"Dubai, United Arab Emirates","25.04891","55.24555","Park Inn by Radisson, Dubai Motor City (2)","2","199","ﺩ.ﺇ199","AED","false","nightly","199","ﺩ.ﺇ199","AED","false","Room in hotel","5","https://www.airbnb.com/rooms/48666370"
"Dubai, United Arab Emirates","25.18527","55.27506","Paradise ON Dubai","2","230","ﺩ.ﺇ230","AED","false","nightly","230","ﺩ.ﺇ230","AED","false","Private room in serviced apartment",,"https://www.airbnb.com/rooms/54215309"
"Dubai, إمارة دبيّ, United Arab Emirates","25.21731","55.28254","1 Bedroom Apartment near TradeCenter Metro Station","4","197","ﺩ.ﺇ197","AED","false","nightly","197","ﺩ.ﺇ197","AED","false","Entire vacation home","4","https://www.airbnb.com/rooms/53909273"
"Dubai, United Arab Emirates","25.08796","55.14757","Palm view Master Bedroom, ensuit, balcony, Duplex","2","210","ﺩ.ﺇ210","AED","false","nightly","210","ﺩ.ﺇ210","AED","false","Private room in condo","5","https://www.airbnb.com/rooms/48079684"
"Dubai, United Arab Emirates","25.0699","55.13609","Al Marsa- Studio Apartment- Dubai Marina-JBR Beach","2","199","ﺩ.ﺇ199","AED","false","nightly","199","ﺩ.ﺇ199","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/50544252"
"دبي, United Arab Emirates","25.09881","55.17922","Deluxe Studio Private Fully Furnished","2","220","ﺩ.ﺇ220","AED","false","nightly","220","ﺩ.ﺇ220","AED","false","Private room in serviced apartment",,"https://www.airbnb.com/rooms/49298857"
"Dubai, United Arab Emirates","25.06709","55.13197","Private Room with Balcony in Dubai Marina","2","222","ﺩ.ﺇ222","AED","false","nightly","222","ﺩ.ﺇ222","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/53348595"
"Dubai, United Arab Emirates","25.18014","55.28019","Funky Studio Business Bay","2","207","ﺩ.ﺇ207","AED","false","nightly","207","ﺩ.ﺇ207","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53206534"
"Dubai, United Arab Emirates","25.05759","55.20666","Dezire Beautiful Studio brand new with balcony","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/46367716"
"Dubai, United Arab Emirates","25.03508","55.1501","HNR - Large Studio 6min to metro","2","207","ﺩ.ﺇ207","AED","false","nightly","207","ﺩ.ﺇ207","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/52117425"
"دبي, United Arab Emirates","25.0443","55.13646","TNY -  Cozy Furnished studio close to IBN Battuta Mall","2","231","ﺩ.ﺇ231","AED","false","nightly","231","ﺩ.ﺇ231","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/31458021"
"Dubai, United Arab Emirates","25.03473","55.15084","NMA - New Spacious Studio flat for rent near Mall - 7 mins to metro","2","212","ﺩ.ﺇ212","AED","false","nightly","212","ﺩ.ﺇ212","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/35863322"
"Dubai, United Arab Emirates","25.0691","55.13353","Cosy Studio in the Marina","2","206","ﺩ.ﺇ206","AED","false","nightly","206","ﺩ.ﺇ206","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/49167718"
"دبي, United Arab Emirates","25.06676","55.20183","Bright and Contemporary Studio in JVC","2","218","ﺩ.ﺇ218","AED","false","nightly","218","ﺩ.ﺇ218","AED","false","Entire loft","4.5","https://www.airbnb.com/rooms/49972188"
"دبي, United Arab Emirates","25.05904","55.21664","Stella Stays | Sunny Studio | Dubai JVC | Private Balcony","2","228","ﺩ.ﺇ228","AED","false","nightly","228","ﺩ.ﺇ228","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/49760161"
"Dubai, United Arab Emirates","25.094","55.177","FURNISHED entire STUDIO/MEDIA CITY/INTERNET CITY","2","215","ﺩ.ﺇ215","AED","false","nightly","215","ﺩ.ﺇ215","AED","false","Room in aparthotel","5","https://www.airbnb.com/rooms/42479777"
"Dubai, United Arab Emirates","25.06992","55.13262","Elegant Studio in #Dubai_Marina Near Beach & Metro","2","234","ﺩ.ﺇ234","AED","false","nightly","234","ﺩ.ﺇ234","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/50858632"
"دبي, United Arab Emirates","25.056","55.205","Cosy & spacious studio. Huge balcony in JVC dubai","2","220","ﺩ.ﺇ220","AED","false","nightly","220","ﺩ.ﺇ220","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53595869"
"Dubai, United Arab Emirates","25.0361","55.22263","Luxury Studio! Best Experience Ever","2","210","ﺩ.ﺇ210","AED","false","nightly","210","ﺩ.ﺇ210","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/41320212"
"Dubai, United Arab Emirates","25.0695","55.12876","LUX | Studio One Suites 2","2","232","ﺩ.ﺇ232","AED","false","nightly","232","ﺩ.ﺇ232","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/42182425"
"Dubai, United Arab Emirates","25.08896","55.14844","View to Water Front of Marina Walk in Dubai Marina","1","226","ﺩ.ﺇ226","AED","false","nightly","226","ﺩ.ﺇ226","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/6252158"
"Dubai, United Arab Emirates","25.11043","55.14287","Spacious Balcony Room in Stylish Penthouse On Palm","4","230","ﺩ.ﺇ230","AED","false","nightly","230","ﺩ.ﺇ230","AED","false","Private room","4.5","https://www.airbnb.com/rooms/50579057"
"Dubai, United Arab Emirates","25.08488","55.14241","Quaint Studio in Dubai Marina","2","203","ﺩ.ﺇ203","AED","false","nightly","203","ﺩ.ﺇ203","AED","false","Entire rental unit","2.5","https://www.airbnb.com/rooms/49360115"
"Dubai, United Arab Emirates","25.08439","55.14346","Very nice studio in Skyview Dubai Marina 19 floor","2","231","ﺩ.ﺇ231","AED","false","nightly","231","ﺩ.ﺇ231","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53946813"
"Dubai, United Arab Emirates","25.094","55.177","Entire/PRIVATE STUDIO WITH SERVICE/MEDIA CITY","2","215","ﺩ.ﺇ215","AED","false","nightly","215","ﺩ.ﺇ215","AED","false","Room in aparthotel","4.5","https://www.airbnb.com/rooms/42480137"
"Dubai South, Dubai, United Arab Emirates","24.95181","55.23069","Lovely Studio. 7  minutes away from EXPO by car.","3","199","ﺩ.ﺇ199","AED","false","nightly","199","ﺩ.ﺇ199","AED","false","Entire condo","5","https://www.airbnb.com/rooms/52482086"
"دبي, United Arab Emirates","25.18381","55.28169","Huge and Modern Studio in Bay Square !","3","220","ﺩ.ﺇ220","AED","false","nightly","220","ﺩ.ﺇ220","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/50589440"
"Dubai, United Arab Emirates","25.11231","55.17837","Tastefully Decorated 1 Bedroom in a Quiet Area","2","215","ﺩ.ﺇ215","AED","false","nightly","215","ﺩ.ﺇ215","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/53267060"
"دبي, United Arab Emirates","25.06083","55.21556","Stella Stays | Elegant Studio | Dubai JVC | Large Terrace","2","220","ﺩ.ﺇ220","AED","false","nightly","220","ﺩ.ﺇ220","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/48097185"
"Dubai, United Arab Emirates","25.0687","55.13809","Bright Studio Apartment with Lake Views in JLT","2","208","ﺩ.ﺇ208","AED","false","nightly","208","ﺩ.ﺇ208","AED","false","Entire rental unit","3.5","https://www.airbnb.com/rooms/52710113"
"Dubai, United Arab Emirates","25.06589","55.20745","Serene Studio Apartment in JVC","2","226","ﺩ.ﺇ226","AED","false","nightly","226","ﺩ.ﺇ226","AED","false","Entire loft","4.5","https://www.airbnb.com/rooms/53821888"
"دبي, United Arab Emirates","25.05418","55.19787","Cosy Studio In Jumeirah Village Circle","2","207","ﺩ.ﺇ207","AED","false","nightly","207","ﺩ.ﺇ207","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/54234669"
"Dubai, United Arab Emirates","25.08908","55.1464","Bright and Elegant Apartment in Dubai Marina","2","198","ﺩ.ﺇ198","AED","false","nightly","198","ﺩ.ﺇ198","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/47060948"
"Dubai, United Arab Emirates","25.07086","55.24549","Stylish One Bedroom Apartment in Al Barsha South","2","213","ﺩ.ﺇ213","AED","false","nightly","213","ﺩ.ﺇ213","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/52728211"
"Dubai, United Arab Emirates","25.09207","55.19363","Huge Ensuite bedroom in a Massive Villa in Barsha","3","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Private room in villa",,"https://www.airbnb.com/rooms/35751611"
"دبي, United Arab Emirates","24.93901","55.22321","A cozy 1 bedroom appartement near to Expo2020","3","220","ﺩ.ﺇ220","AED","false","nightly","220","ﺩ.ﺇ220","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/53356354"
"دبي, United Arab Emirates","25.06616","55.21812","Tranquil One Bedroom Apartment in Jumeirah Village","2","204","ﺩ.ﺇ204","AED","false","nightly","204","ﺩ.ﺇ204","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53449992"
"Dubai, United Arab Emirates","25.11712","55.39112","Lovely 1 studio apartment with all the amenities","2","225","ﺩ.ﺇ225","AED","false","nightly","225","ﺩ.ﺇ225","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/54043482"
"Dubai, United Arab Emirates","25.02098","55.15107","Hotel Apartment-Free Swimming Pool,Gym, Sauna Room","2","230","ﺩ.ﺇ230","AED","false","nightly","230","ﺩ.ﺇ230","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/52672807"
"دبي, United Arab Emirates","25.02244","55.24371","Stylish One Bedroom Apartment in DAMAC Hills","2","201","ﺩ.ﺇ201","AED","false","nightly","201","ﺩ.ﺇ201","AED","false","Entire rental unit","4","https://www.airbnb.com/rooms/53390656"
"Al Barsha 1, Dubai, United Arab Emirates","25.117","55.195","Beautiful 1BHK With Free Cleaning Close To MOE","2","228","ﺩ.ﺇ228","AED","false","nightly","228","ﺩ.ﺇ228","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/49064547"
"Dubai, United Arab Emirates","25.005","55.296","New studio in Town Square - Gym & Pool","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire serviced apartment","5","https://www.airbnb.com/rooms/53138668"
"دبي, United Arab Emirates","25.05878","55.21576","Stella Stays | Fabulous Studio | Dubai JVC | Large Terrace","2","213","ﺩ.ﺇ213","AED","false","nightly","213","ﺩ.ﺇ213","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/49760180"
"Dubai, United Arab Emirates","25.11591","55.19226","Studio #2, 4 Star Aparthotel, Al Barsha","2","203","ﺩ.ﺇ203","AED","false","nightly","203","ﺩ.ﺇ203","AED","false","Entire serviced apartment","5","https://www.airbnb.com/rooms/48114327"
"Dubai, United Arab Emirates","25.08976","55.14625","Big room in Princess Tower/Famous Marina","1","208","ﺩ.ﺇ208","AED","false","nightly","208","ﺩ.ﺇ208","AED","false","Private room in rental unit","5","https://www.airbnb.com/rooms/45293046"
"Dubai, United Arab Emirates","25.22637","55.34088","Welcoming bed & breakfast  in new brand hotel","1","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Private room in bed and breakfast",,"https://www.airbnb.com/rooms/54171528"
"Dubai, United Arab Emirates","24.9774","55.09079","CDR -  Brand New! In front of Metro in Jebel Ali and close to EXPO","2","226","ﺩ.ﺇ226","AED","false","nightly","226","ﺩ.ﺇ226","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/52605203"
"دبي, United Arab Emirates","25.07615","55.14631","Full Lake View 1BHK with 1.5 Bath at JLT Metro Stn","3","230","ﺩ.ﺇ230","AED","false","nightly","230","ﺩ.ﺇ230","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/42825756"
"دبي, United Arab Emirates","25.06619","55.20356","Superbe appartement flambant neuf avec Piscine","4","229","ﺩ.ﺇ229","AED","false","nightly","229","ﺩ.ﺇ229","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53549847"
"دبي, United Arab Emirates","25.049","55.208","Sunny and Panoramic 1 Bedroom With Huge Terrace","3","213","ﺩ.ﺇ213","AED","false","nightly","213","ﺩ.ﺇ213","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/50819576"
"Dubai, United Arab Emirates","25.00253","55.287","1 BR Una Apartments","2","207","ﺩ.ﺇ207","AED","false","nightly","207","ﺩ.ﺇ207","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/51028481"
"دبي, United Arab Emirates","25.05935","55.21532","Stella Stays | Pristine Studio | Dubai JVC | Large Terrace","2","205","ﺩ.ﺇ205","AED","false","nightly","205","ﺩ.ﺇ205","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/48097183"
"Dubai, United Arab Emirates","25.08946","55.14951","Spacious & well equipped marina view room","3","194","ﺩ.ﺇ194","AED","false","nightly","194","ﺩ.ﺇ194","AED","false","Private room in rental unit","3.5","https://www.airbnb.com/rooms/48500604"
"دبي, United Arab Emirates","25.06047","55.21508","Stella Stays | Marvelous Studio | Dubai JVC | Private Balcony","2","228","ﺩ.ﺇ228","AED","false","nightly","228","ﺩ.ﺇ228","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/48834486"
"Dubai, International city, United Arab Emirates","25.16974","55.40643","Clean studio apartment in Dubai,IC","2","199","ﺩ.ﺇ199","AED","false","nightly","199","ﺩ.ﺇ199","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/9586972"
"Dubai, United Arab Emirates","25.065","55.14","Stylish 1BR APT w/ Jumeirah Island views","2","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/45309245"
"Dubai, United Arab Emirates","25.06124","55.21005","Modern 1bedroom with Pool view","2","235","ﺩ.ﺇ235","AED","false","nightly","235","ﺩ.ﺇ235","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/53333046"
"Dubai, United Arab Emirates","25.10202","55.17851","Cozy room with private bathroom - Quiet Near metro","1","200","ﺩ.ﺇ200","AED","false","nightly","200","ﺩ.ﺇ200","AED","false","Private room in serviced apartment","5","https://www.airbnb.com/rooms/34106586"
"Dubai, United Arab Emirates","25.07469","55.14488","Fabulous Spacious Studio in JLT - Sleeps 3","3","229","ﺩ.ﺇ229","AED","false","nightly","229","ﺩ.ﺇ229","AED","false","Entire loft","4.5","https://www.airbnb.com/rooms/52525392"
"دبي, United Arab Emirates","25.06694","55.2033","Cosy Studio with Pool at Bloom Towers JVC Dubai","2","195","ﺩ.ﺇ195","AED","false","nightly","195","ﺩ.ﺇ195","AED","false","Entire condo","5","https://www.airbnb.com/rooms/50189079"
"Dubai, United Arab Emirates","25.08764","55.14657","marina view master room with attached bathroom","3","210","ﺩ.ﺇ210","AED","false","nightly","210","ﺩ.ﺇ210","AED","false","Private room in rental unit",,"https://www.airbnb.com/rooms/53913743"
"دبي, United Arab Emirates","25.06311","55.23513","Elegant Apt In Al Barsha South | bnbmehomes","2","227","ﺩ.ﺇ227","AED","false","nightly","227","ﺩ.ﺇ227","AED","false","Entire condo","4.5","https://www.airbnb.com/rooms/52212835"
"دبي, United Arab Emirates","25.1119","55.20131","Lovely deluxe room in Al Barsha (w/o kitchen)","2","225","ﺩ.ﺇ225","AED","false","nightly","225","ﺩ.ﺇ225","AED","false","Entire rental unit","5","https://www.airbnb.com/rooms/50273857"
"Dubai, United Arab Emirates","25.10151","55.17501","Luxury Hotel One Bedroom Suite Opposite DIC Metro","2","225","ﺩ.ﺇ225","AED","false","nightly","225","ﺩ.ﺇ225","AED","false","Room in aparthotel",,"https://www.airbnb.com/rooms/52462032"
"Dubai, United Arab Emirates","25.07175","55.24398","Stunning studio w/balcony and views to the desert","2","205","ﺩ.ﺇ205","AED","false","nightly","205","ﺩ.ﺇ205","AED","false","Entire rental unit",,"https://www.airbnb.com/rooms/50555501"
"Dubai, United Arab Emirates","25.06464","55.20819","Modern & Spacious Studio In Jumeirah Circle","2","203","ﺩ.ﺇ203","AED","false","nightly","203","ﺩ.ﺇ203","AED","false","Entire rental unit","4.5","https://www.airbnb.com/rooms/53039908"
